4.070000000000000000e+02,4.370000000000000000e+02,3.901800000000000068e+02,4.210000000000000000e+02,1.147171316879999949e+03,4.777245615589999943e+05,4.164369824539999740e+02
4.221990000000000123e+02,4.520000000000000000e+02,4.100769999999999982e+02,4.439800000000000182e+02,1.080228506890000062e+03,4.658853873989999993e+05,4.312841074149999940e+02
4.439900000000000091e+02,4.689999000000000251e+02,4.350099999999999909e+02,4.440865900000000011e+02,1.061684896839999965e+03,4.820254032400000142e+05,4.540192713249999770e+02
4.429785899999999970e+02,4.473000000000000114e+02,4.010000000000000000e+02,4.050106999999999857e+02,1.055884592959999964e+03,4.428647118459999911e+05,4.194252996949999783e+02
4.070298000000000229e+02,4.102472000000000207e+02,3.201100200000000200e+02,3.900000000000000000e+02,2.228749397940000108e+03,8.217469336030000122e+05,3.687031544970000141e+02
3.892440900000000283e+02,4.410299999999999727e+02,3.705000000000000000e+02,4.327161199999999894e+02,1.867346843779999972e+03,7.931827361050000181e+05,4.247645469540000249e+02
4.321260800000000017e+02,4.380099999999999909e+02,4.231544099999999844e+02,4.289444899999999734e+02,8.883220917400000189e+02,3.830205768939999980e+05,4.311730851400000120e+02
4.298999999999999773e+02,4.320000000000000000e+02,4.000000000000000000e+02,4.096279000000000110e+02,1.343538026389999914e+03,5.618188494799999753e+05,4.181637128570000073e+02
4.096379000000000019e+02,4.206666099999999915e+02,4.060099999999999909e+02,4.181000000000000227e+02,3.911513000200000079e+02,1.625823824390000082e+05,4.156508809530000121e+02
4.181000000000000227e+02,4.221208799999999997e+02,4.120099999999999909e+02,4.175627000000000066e+02,3.170748835300000223e+02,1.323471868869999889e+05,4.174004115779999893e+02
4.160391000000000190e+02,5.068999999999999773e+02,4.128899999999999864e+02,4.824940000000000282e+02,2.820501718089999940e+03,1.279174153390000109e+06,4.535271668830000067e+02
4.801157000000000039e+02,5.056422999999999774e+02,4.778129999999999882e+02,4.893708300000000122e+02,1.806617374659999996e+03,8.894603722690000432e+05,4.923346718259999761e+02
4.893708300000000122e+02,4.920000000000000000e+02,4.711000000000000227e+02,4.877991999999999848e+02,8.739203831800000444e+02,4.214059941639999743e+05,4.822018141180000157e+02
4.892561699999999973e+02,4.900000000000000000e+02,4.750000000000000000e+02,4.794633699999999976e+02,7.053373759900000550e+02,3.402685164830000140e+05,4.824195173350000232e+02
4.817136100000000170e+02,4.850000000000000000e+02,4.500000000000000000e+02,4.618999999999999773e+02,1.197817507559999967e+03,5.556097566279999446e+05,4.638517579859999955e+02
4.612014800000000037e+02,4.648356899999999996e+02,4.450099999999999909e+02,4.537956199999999853e+02,5.501564369999999826e+02,2.498600382720000052e+05,4.541618010230000095e+02
4.525099999999999909e+02,4.705153500000000122e+02,4.488299999999999841e+02,4.630000000000000000e+02,6.430319404099999474e+02,2.965860615439999965e+05,4.612306837429999860e+02
4.628407300000000077e+02,4.660000000000000000e+02,4.510000000000000000e+02,4.548720000000000141e+02,5.741098898200000349e+02,2.624272935859999852e+05,4.571028965699999844e+02
4.548131300000000010e+02,4.620000000000000000e+02,4.511000000000000227e+02,4.574261300000000006e+02,4.475865254899999854e+02,2.041909598699999915e+05,4.562044392340000059e+02
4.574261300000000006e+02,4.700000000000000000e+02,4.557110000000000127e+02,4.602126499999999965e+02,5.631044016900000315e+02,2.602191754429999855e+05,4.621153282800000284e+02
4.583800499999999829e+02,4.680000000000000000e+02,4.580000000000000000e+02,4.631824899999999730e+02,3.985408035400000131e+02,1.850070039840000100e+05,4.642109473880000223e+02
4.631824899999999730e+02,4.668799999999999955e+02,4.553000000000000114e+02,4.576821100000000229e+02,4.756213902100000155e+02,2.192456612010000099e+05,4.609667809609999836e+02
4.581969300000000089e+02,4.649399999999999977e+02,4.530099999999999909e+02,4.597005599999999959e+02,3.434442800200000079e+02,1.575352716369999980e+05,4.586923725369999829e+02
4.597005599999999959e+02,4.611700000000000159e+02,4.567699999999999818e+02,4.570310000000000059e+02,1.475645799600000032e+02,6.763350455939999665e+04,4.583315628839999931e+02
4.586733600000000024e+02,4.605799999999999841e+02,4.470000000000000000e+02,4.489391800000000217e+02,4.764013810700000136e+02,2.153966920950000058e+05,4.521328036680000082e+02
4.485099999999999909e+02,4.550000000000000000e+02,4.350000000000000000e+02,4.460210000000000150e+02,8.538866388000000143e+02,3.779946646409999812e+05,4.426754647100000284e+02
4.468999999999999773e+02,4.512615099999999870e+02,4.363761999999999830e+02,4.412259300000000053e+02,5.718092151800000238e+02,2.533798686279999965e+05,4.431195963650000067e+02
4.412248299999999972e+02,4.412248299999999972e+02,4.200000000000000000e+02,4.259720699999999738e+02,7.353282750500000020e+02,3.167611574200000032e+05,4.307751628330000244e+02
4.259720699999999738e+02,4.406037699999999973e+02,4.121090500000000247e+02,4.165357599999999820e+02,1.103660858760000110e+03,4.679380085579999723e+05,4.239871377549999920e+02
4.171304099999999835e+02,4.195236199999999940e+02,4.000000000000000000e+02,4.112166199999999776e+02,7.361853497399999924e+02,3.008733621660000063e+05,4.086924064329999737e+02
4.116751300000000242e+02,4.179999900000000252e+02,4.083472300000000246e+02,4.113399999999999750e+02,2.900554542099999935e+02,1.200265902860000060e+05,4.138056655859999751e+02
4.126769199999999955e+02,4.300000000000000000e+02,4.036153499999999781e+02,4.228232199999999921e+02,8.724914026699999567e+02,3.625950950500000035e+05,4.155858658779999928e+02
4.232638000000000034e+02,4.296999999999999886e+02,4.151399999999999864e+02,4.231399999999999864e+02,6.897795415199999525e+02,2.907644560300000012e+05,4.215324441050000246e+02
4.221409199999999942e+02,4.283999999999999773e+02,4.153899999999999864e+02,4.253000000000000114e+02,7.856592944100000295e+02,3.324228038320000051e+05,4.231131817529999921e+02
4.259244199999999978e+02,4.263629999999999995e+02,3.600000000000000000e+02,3.675081200000000194e+02,2.198468167940000058e+03,8.729626019820000511e+05,3.970776628529999925e+02
3.649578000000000202e+02,3.950000000000000000e+02,3.617611899999999991e+02,3.798399999999999750e+02,1.221351832260000037e+03,4.633104588579999981e+05,3.793423374170000102e+02
3.784614000000000260e+02,3.795000000000000000e+02,3.621000000000000227e+02,3.640000000000000000e+02,4.439263475700000185e+02,1.644027956859999977e+05,3.703379999549999866e+02
3.640000000000000000e+02,3.654148999999999887e+02,3.218419999999999845e+02,3.401000000000000227e+02,1.378025186450000092e+03,4.716336640730000217e+05,3.422532974800000147e+02
3.407300000000000182e+02,3.538709000000000060e+02,3.251200000000000045e+02,3.341304999999999836e+02,8.135176437699999497e+02,2.733818048249999993e+05,3.360490173979999895e+02
3.341304999999999836e+02,4.448006700000000251e+02,3.313304999999999723e+02,3.571200000000000045e+02,1.565352968870000041e+03,5.582269386490000179e+05,3.566140990239999837e+02
3.571200000000000045e+02,3.700000000000000000e+02,3.210000000000000000e+02,3.259989699999999857e+02,1.771909515620000093e+03,6.065186811689999886e+05,3.422966442829999778e+02
3.256729700000000207e+02,3.391200999999999794e+02,3.070009000000000015e+02,3.272500000000000000e+02,1.365828742240000111e+03,4.403993607189999893e+05,3.224411283050000065e+02
3.287408500000000231e+02,3.370000000000000000e+02,3.171999999999999886e+02,3.316192599999999970e+02,7.513429147599999851e+02,2.474970358499999857e+05,3.294062284849999855e+02
3.312876299999999787e+02,3.400000000000000000e+02,3.254749199999999973e+02,3.389900000000000091e+02,3.935841311300000029e+02,1.309844092059999966e+05,3.327990100360000270e+02
3.389590000000000032e+02,3.444329999999999927e+02,3.305099999999999909e+02,3.375447300000000155e+02,2.751229638099999875e+02,9.263225546200000099e+04,3.366940155749999803e+02
3.375281699999999887e+02,3.383927100000000223e+02,3.251859999999999786e+02,3.316200000000000045e+02,5.980884042899999713e+02,1.996896750440000033e+05,3.338798639330000242e+02
3.316200000000000045e+02,3.380000000000000000e+02,3.301100099999999884e+02,3.342799999999999727e+02,5.372504766800000198e+02,1.791804929640000046e+05,3.335138836369999922e+02
3.342208899999999971e+02,3.358700000000000045e+02,3.235000000000000000e+02,3.240000000000000000e+02,7.884830256200000349e+02,2.601875072670000081e+05,3.299849189049999723e+02
3.236000000000000227e+02,3.257725199999999859e+02,2.606450300000000198e+02,2.647221099999999865e+02,2.634859618909999881e+03,7.777132366759999422e+05,2.951630633730000000e+02
2.647221099999999865e+02,3.144666000000000281e+02,2.520209999999999866e+02,3.100772400000000175e+02,2.622629847229999996e+03,7.618743354210000252e+05,2.905001390969999875e+02
3.100593499999999949e+02,3.200000000000000000e+02,3.060000000000000000e+02,3.093000000000000114e+02,5.326562123500000325e+02,1.664472269540000125e+05,3.124852824299999838e+02
3.092122299999999768e+02,3.111485000000000127e+02,2.885799999999999841e+02,3.049689999999999941e+02,8.156100210299999844e+02,2.433694353450000053e+05,2.983894619600000055e+02
3.039608799999999746e+02,3.390000000000000000e+02,2.961000000000000227e+02,3.357239999999999895e+02,2.256713089819999823e+03,7.388208552759999875e+05,3.273880311190000043e+02
3.358000000000000114e+02,3.799999000000000251e+02,3.100000000000000000e+02,3.775000000000000000e+02,2.791402363319999949e+03,1.004255108329999959e+06,3.597672343909999881e+02
3.769373100000000250e+02,3.990000000000000000e+02,3.509900000000000091e+02,3.781292599999999879e+02,2.578945230870000159e+03,9.660336789369999897e+05,3.745847982239999965e+02
3.785073800000000119e+02,3.806906500000000051e+02,3.505000000000000000e+02,3.602500000000000000e+02,1.468124462409999978e+03,5.335414969630000414e+05,3.634170743860000243e+02
3.618568599999999833e+02,3.659859999999999900e+02,3.438682999999999765e+02,3.517588000000000079e+02,6.580443913100000373e+02,2.312616449729999877e+05,3.514377571279999870e+02
3.511850499999999897e+02,3.650000000000000000e+02,3.455000000000000000e+02,3.630000000000000000e+02,7.170856104800000139e+02,2.574575775079999876e+05,3.590332503480000241e+02
3.630000000000000000e+02,3.700000000000000000e+02,3.526006800000000112e+02,3.611597100000000182e+02,2.917652631899999847e+02,1.057652373910000024e+05,3.625011292780000076e+02
3.624268500000000017e+02,3.691000000000000227e+02,3.570000000000000000e+02,3.600527999999999906e+02,3.868112050600000202e+02,1.399536763750000100e+05,3.618139147589999993e+02
3.609536100000000260e+02,3.630000000000000000e+02,3.510000000000000000e+02,3.543999999999999773e+02,2.915384355799999980e+02,1.044014620889999933e+05,3.581053108190000103e+02
3.530000099999999748e+02,3.593700000000000045e+02,3.515000000000000000e+02,3.553275600000000054e+02,4.818428541299999779e+02,1.713807735680000042e+05,3.556777320630000077e+02
3.560932700000000182e+02,3.610000000000000000e+02,3.503645999999999958e+02,3.609889999999999759e+02,6.329929382499999519e+02,2.248707704789999989e+05,3.552500460750000002e+02
3.610000000000000000e+02,3.610000000000000000e+02,3.151801399999999944e+02,3.372153500000000008e+02,1.744408271900000045e+03,5.847490899630000349e+05,3.352134356290000028e+02
3.379830000000000041e+02,3.395565799999999967e+02,3.275027099999999791e+02,3.321425199999999904e+02,6.831125851199999488e+02,2.279830904830000072e+05,3.337416048960000126e+02
3.330204499999999825e+02,3.344900000000000091e+02,3.128304999999999723e+02,3.140000000000000000e+02,5.969333267700000079e+02,1.938150588500000013e+05,3.246846007049999798e+02
3.128305100000000039e+02,3.277699999999999818e+02,3.080000000000000000e+02,3.172800100000000043e+02,9.753518853099999433e+02,3.085674132310000132e+05,3.163652194439999903e+02
3.193352399999999989e+02,3.269900000000000091e+02,3.130000000000000000e+02,3.246270700000000033e+02,1.125815543830000024e+03,3.621604050760000246e+05,3.216871600860000058e+02
3.232612799999999993e+02,3.276908300000000054e+02,3.163000000000000114e+02,3.236002799999999979e+02,7.876024827999999616e+02,2.535190205490000080e+05,3.218870256069999982e+02
3.242916700000000105e+02,3.348899999999999864e+02,3.242916700000000105e+02,3.325810000000000173e+02,6.136518150800000058e+02,2.025587082459999947e+05,3.300873610549999739e+02
3.325720000000000027e+02,3.328000000000000114e+02,3.215699999999999932e+02,3.264689999999999941e+02,6.379074759699999504e+02,2.076535594240000064e+05,3.255230064649999804e+02
3.261109999999999900e+02,3.269060000000000059e+02,3.110000000000000000e+02,3.165443500000000085e+02,5.791135081999999557e+02,1.841496418610000110e+05,3.179854022630000259e+02
3.165444499999999834e+02,3.184750000000000227e+02,3.118000000000000114e+02,3.165459999999999923e+02,1.798802821799999947e+02,5.656158458139999857e+04,3.144401592880000180e+02
3.165460100000000239e+02,3.200614499999999794e+02,3.093999999999999773e+02,3.115018699999999967e+02,5.438644523000000390e+02,1.699919503099999856e+05,3.125630836710000153e+02
3.115018699999999967e+02,3.150000000000000000e+02,3.050000000000000000e+02,3.095000000000000000e+02,7.391579040699999723e+02,2.290501808679999958e+05,3.098799046949999934e+02
3.100268100000000118e+02,3.250000000000000000e+02,3.090000000000000000e+02,3.171039299999999912e+02,1.046980712799999992e+03,3.331375036599999876e+05,3.181887685099999885e+02
3.171207699999999932e+02,3.233824700000000121e+02,3.149943099999999845e+02,3.175100100000000225e+02,6.200425755799999479e+02,1.984064921470000118e+05,3.199884975019999729e+02
3.181268600000000220e+02,3.322181800000000180e+02,3.180513300000000072e+02,3.268787599999999998e+02,9.067626769700000295e+02,2.954718218660000130e+05,3.258535329810000007e+02
3.293487900000000081e+02,3.309800000000000182e+02,3.260697299999999927e+02,3.298999999999999773e+02,2.782406754500000261e+02,9.154595492930000182e+04,3.290171531579999851e+02
3.302719900000000166e+02,3.307603700000000231e+02,3.143441599999999880e+02,3.192139999999999986e+02,6.297764369899999792e+02,2.015930303380000114e+05,3.201025292429999922e+02
3.191742300000000228e+02,3.228489900000000148e+02,3.155502500000000055e+02,3.211863500000000045e+02,3.663853198799999973e+02,1.170221247310000035e+05,3.193963250749999929e+02
3.211863500000000045e+02,3.215606999999999971e+02,3.156000000000000227e+02,3.198085500000000252e+02,4.408322051000000101e+02,1.406315438290000020e+05,3.190137703240000064e+02
3.198085599999999999e+02,3.279947500000000105e+02,3.190784300000000258e+02,3.279947500000000105e+02,6.612039251800000557e+02,2.138095397630000080e+05,3.233639904739999906e+02
3.260400000000000205e+02,3.298999999999999773e+02,3.226999999999999886e+02,3.263299999999999841e+02,4.449508901500000206e+02,1.455393167440000107e+05,3.270907418450000250e+02
3.269130499999999984e+02,3.286759700000000066e+02,3.251000000000000227e+02,3.269198200000000156e+02,3.330771389899999804e+02,1.090592592049999948e+05,3.274294343230000095e+02
3.266508999999999787e+02,3.283120000000000118e+02,3.259100000000000250e+02,3.279121200000000158e+02,1.292678572099999883e+02,4.230561816169999656e+04,3.272709788399999979e+02
3.279533799999999815e+02,3.282889999999999873e+02,3.231772000000000276e+02,3.244740100000000211e+02,1.866646687500000041e+02,6.083575898569999845e+04,3.259093399579999755e+02
3.247212000000000103e+02,3.278999999999999773e+02,3.228635899999999879e+02,3.250000000000000000e+02,3.245797626300000047e+02,1.056085132589999994e+05,3.253699873450000268e+02
3.250074999999999932e+02,3.631206500000000119e+02,3.250074999999999932e+02,3.548309499999999730e+02,1.776605492070000082e+03,6.110934705029999604e+05,3.439668926109999916e+02
3.565802699999999845e+02,3.628999999999999773e+02,3.520000000000000000e+02,3.602315500000000270e+02,6.108140041499999597e+02,2.197518876170000003e+05,3.597689085769999906e+02
3.602315500000000270e+02,3.872252300000000105e+02,3.556999999999999886e+02,3.850000000000000000e+02,1.816675455479999982e+03,6.801028444570000283e+05,3.743667270920000192e+02
3.849999900000000252e+02,4.028999999999999773e+02,3.748899999999999864e+02,3.837895899999999756e+02,1.741093024000000014e+03,6.809595388530000346e+05,3.911103711669999825e+02
3.837917499999999791e+02,3.892500800000000254e+02,3.798344000000000165e+02,3.875943500000000199e+02,4.111436129800000003e+02,1.576972589440000011e+05,3.835576036329999852e+02
3.875943500000000199e+02,4.280000099999999748e+02,3.863399999999999750e+02,4.194900000000000091e+02,1.839081790530000035e+03,7.636634096829999471e+05,4.152416785460000028e+02
4.179060900000000061e+02,4.308999999999999773e+02,4.135000099999999748e+02,4.277351199999999949e+02,1.012852836720000028e+03,4.311559728020000039e+05,4.256847166439999910e+02
4.276899500000000103e+02,4.348999999999999773e+02,4.007458199999999806e+02,4.216759799999999814e+02,2.165556208030000107e+03,9.047107395750000142e+05,4.177729195939999727e+02
4.216759700000000066e+02,4.260000099999999748e+02,4.156430799999999977e+02,4.248799999999999955e+02,9.258018653799999811e+02,3.901177153260000050e+05,4.213835917970000082e+02
4.248799999999999955e+02,4.260000000000000000e+02,4.131200000000000045e+02,4.193899999999999864e+02,7.055904216200000292e+02,2.950317091159999836e+05,4.181345155430000204e+02
4.184560000000000173e+02,4.560000000000000000e+02,4.171000000000000227e+02,4.520000000000000000e+02,1.576199769479999986e+03,6.900747030840000371e+05,4.378091638170000124e+02
4.519819899999999961e+02,4.575000000000000000e+02,4.445000000000000000e+02,4.569800000000000182e+02,4.737803580199999942e+02,2.144672315440000093e+05,4.526722729510000249e+02
4.569800000000000182e+02,4.915000000000000000e+02,4.470470199999999750e+02,4.612718600000000038e+02,1.702781889099999944e+03,8.012067026659999974e+05,4.705280857139999853e+02
4.615778099999999995e+02,4.890000000000000000e+02,4.511999999999999886e+02,4.802485899999999788e+02,1.430649950120000085e+03,6.708385504969999893e+05,4.689047453160000032e+02
4.802485899999999788e+02,4.952429999999999950e+02,4.771000000000000227e+02,4.936600000000000250e+02,1.322653350320000072e+03,6.444530175240000244e+05,4.872425699199999940e+02
4.925000000000000000e+02,4.928000000000000114e+02,4.600004000000000133e+02,4.714798400000000242e+02,1.520690276139999924e+03,7.192815619700000389e+05,4.729967523669999991e+02
4.723026600000000030e+02,4.901999999999999886e+02,4.700778799999999933e+02,4.839209299999999985e+02,1.001462209140000027e+03,4.838842655190000078e+05,4.831777585840000029e+02
4.840000000000000000e+02,4.871689700000000016e+02,4.751571099999999888e+02,4.790000000000000000e+02,7.304947833600000422e+02,3.517786734859999851e+05,4.815621979769999825e+02
4.790000000000000000e+02,4.815784400000000005e+02,4.704503700000000208e+02,4.800000000000000000e+02,4.867014002500000061e+02,2.323769147679999878e+05,4.774527351849999945e+02
4.799999900000000252e+02,4.825000000000000000e+02,4.795000000000000000e+02,4.795485499999999774e+02,1.735849694000000056e+02,8.340155411759999697e+04,4.804652983830000039e+02
4.802304800000000000e+02,4.813899999999999864e+02,4.711700000000000159e+02,4.743915099999999825e+02,5.578274731499999461e+02,2.652751099880000111e+05,4.755504573669999786e+02
4.748512999999999806e+02,4.814128699999999981e+02,4.729318700000000035e+02,4.776998100000000136e+02,7.209808776300000090e+02,3.449424127020000014e+05,4.784348980739999888e+02
4.776730999999999767e+02,4.805614600000000110e+02,4.600000000000000000e+02,4.604619999999999891e+02,1.210972184069999912e+03,5.685819213870000094e+05,4.695251706579999791e+02
4.604620100000000207e+02,4.677231100000000197e+02,4.050000000000000000e+02,4.247577600000000189e+02,2.938331861940000181e+03,1.288459516250000102e+06,4.385003385559999742e+02
4.247577499999999873e+02,4.539900000000000091e+02,4.219262100000000260e+02,4.370000000000000000e+02,2.491639287129999957e+03,1.087955852819999913e+06,4.366425984869999866e+02
4.371999999999999886e+02,4.390000000000000000e+02,3.980000000000000000e+02,4.195000000000000000e+02,2.149218725749999976e+03,8.955787154299999820e+05,4.166996614629999840e+02
4.205000000000000000e+02,4.380000000000000000e+02,4.071167599999999993e+02,4.370000000000000000e+02,1.314254593820000082e+03,5.532888865559999831e+05,4.209906430290000117e+02
4.365180399999999850e+02,4.526721999999999753e+02,4.306010200000000054e+02,4.325643099999999777e+02,1.599007307569999966e+03,7.087450506299999543e+05,4.432406576719999975e+02
4.323100000000000023e+02,4.496267000000000280e+02,4.300110099999999989e+02,4.481000099999999975e+02,1.125313932680000107e+03,4.972519488990000100e+05,4.418784256179999943e+02
4.494299800000000005e+02,4.556600000000000250e+02,4.450000000000000000e+02,4.466460900000000152e+02,8.663892222299999730e+02,3.899908889579999959e+05,4.501335877129999972e+02
4.466460799999999836e+02,4.475000000000000000e+02,4.358998799999999960e+02,4.374599999999999795e+02,6.140667866100000083e+02,2.718123202610000153e+05,4.426429277529999808e+02
4.374110000000000014e+02,4.400000099999999748e+02,4.219899899999999775e+02,4.350000000000000000e+02,8.741698272300000099e+02,3.784660607880000025e+05,4.329434041289999868e+02
4.356499000000000024e+02,4.382623500000000263e+02,4.296000000000000227e+02,4.351492799999999761e+02,4.014828391799999849e+02,1.745160355550000095e+05,4.346786923989999991e+02
4.356492700000000013e+02,4.449499999999999886e+02,4.341999999999999886e+02,4.398500000000000227e+02,4.638624345499999890e+02,2.042036029689999996e+05,4.402244884670000147e+02
